weightid,signature,structure,concepts,language,time,user_id,vote_id,code
175,2.5,1.0,1.0,1.0,2017-05-06 23:13:06.482535,17,,"public double totaltaxdue(Person person){
  	//Determine what type of person they are
	if(person instanceof Employee){
      if(person.getSalary()<10000){
        return (person.getSalary() * .02);
      }
      else {
        return (person.getSalary() * .05);
      }
    }
  	if(person instanceof BusinessOwner) {
      return (person.getProfit()*.1);
    }
}"
176,2.5,1.5,1.0,1.0,2017-05-06 23:13:37.604093,17,,"public double totaltaxdue(Person person){
  	//Determine what type of person they are
	if(person instanceof Employee){
      if(person.getSalary()<10000){
        return (person.getSalary() * .02);
      }
      else {
        return (person.getSalary() * .05);
      }
    }
  	if(person instanceof BusinessOwner) {
      return (person.getProfit()*.1);
    }
}"
177,2.5,1.5,1.0,1.0,2017-05-06 23:15:58.638552,17,135,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Gets the final score for this student.\n      @return the sum of the scores, with the lowest score dropped.\n   */\npublic double finalScore() {\n    if (scoresSize == 0) {\n        return 0;\n    } else {\n        return sum() - minimum();\n    }\n}\n"",""rating"":1},""code"":""public double totaltaxdue(Person person){\n  \t//Determine what type of person they are\n\tif(person instanceof Employee){\n      if(person.getSalary()<10000){\n        return (person.getSalary() * .02);\n      }\n      else {\n        return (person.getSalary() * .05);\n      }\n    }\n  \tif(person instanceof BusinessOwner) {\n      return (person.getProfit()*.1);\n    }\n  \tif(person instanceof Veteran){\n      return (0);\n    }\n  \t//if we've reached this point and haven't found the \n  \t//type of person, we're going to throw an exception\n  \t//so it doesn't fail silently\n}""}"
178,2.5,1.5,1.0,1.0,2017-05-06 23:16:04.859452,17,136,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""public void run() {\n    // Loop through the recipients\n    for (int i = 0; i < recipients.size(); i++) {\n        RemoteMudPerson person = (RemoteMudPerson) recipients.elementAt(i);\n        // Try to send the message to each one.\n        try {\n            person.tell(message);\n        }// failed, and silently remove them from this place.\n         catch (RemoteException e) {\n            try {\n                MudPlace.this.exit(person, null);\n            } catch (Exception ex) {\n            }\n        }\n    }\n}\n           // If it fails, assume that that person's client or network has\n\n"",""rating"":1},""code"":""public double totaltaxdue(Person person){\n  \t//Determine what type of person they are\n\tif(person instanceof Employee){\n      if(person.getSalary()<10000){\n        return (person.getSalary() * .02);\n      }\n      else {\n        return (person.getSalary() * .05);\n      }\n    }\n  \tif(person instanceof BusinessOwner) {\n      return (person.getProfit()*.1);\n    }\n  \tif(person instanceof Veteran){\n      return (0);\n    }\n  \t//if we've reached this point and haven't found the \n  \t//type of person, we're going to throw an exception\n  \t//so it doesn't fail silently\n}""}"
179,2.5,1.5,1.0,1.0,2017-05-06 23:17:46.790951,17,137,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/** Have we reached the end of the scribble path yet? */\npublic boolean isDone() {\n    return i >= numPoints;\n}\n"",""rating"":1},""code"":""public double totaltaxdue(Person person) throws Exception{\n  \t//Determine what type of person they are\n\tif(person instanceof Employee){\n      if(person.getSalary()<10000){\n        return (person.getSalary() * .02);\n      }\n      else {\n        return (person.getSalary() * .05);\n      }\n    }\n  \tif(person instanceof BusinessOwner) {\n      return (person.getProfit()*.1);\n    }\n  \tif(person instanceof Veteran){\n      return (0);\n    }\n  \t//if we've reached this point and haven't found the \n  \t//type of person, we're going to throw an exception\n  \t//so it doesn't fail silently\n  \tthrow new Exception();\n}""}"
180,2.5,1.5,1.0,1.0,2017-05-06 23:17:48.772505,17,138,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Gets the final score for this student.\n      @return the sum of the scores, with the lowest score dropped if \n      there are at least two scores, or 0 if there are no scores.\n   */\npublic double finalScore() {\n    if (scoresSize == 0) {\n        return 0;\n    } else if (scoresSize == 1) {\n        return scores[0];\n    } else {\n        return sum() - minimum();\n    }\n}\n"",""rating"":1},""code"":""public double totaltaxdue(Person person) throws Exception{\n  \t//Determine what type of person they are\n\tif(person instanceof Employee){\n      if(person.getSalary()<10000){\n        return (person.getSalary() * .02);\n      }\n      else {\n        return (person.getSalary() * .05);\n      }\n    }\n  \tif(person instanceof BusinessOwner) {\n      return (person.getProfit()*.1);\n    }\n  \tif(person instanceof Veteran){\n      return (0);\n    }\n  \t//if we've reached this point and haven't found the \n  \t//type of person, we're going to throw an exception\n  \t//so it doesn't fail silently\n  \tthrow new Exception();\n}""}"
181,1.0,1.0,1.0,1.0,2017-05-06 23:21:57.038505,17,139,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""Task(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":2},""code"":""public int largestDifferenceInArray(int[] ints){\n  //loop through all the ints and store the min\n  //and the max from that array\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
182,1.0,1.0,1.0,1.0,2017-05-06 23:22:13.396854,17,140,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":4},""code"":""public int largestDifferenceInArray(int[] ints){\n  //loop through all the ints and store the min\n  //and the max from that array\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
183,1.0,1.0,1.0,1.0,2017-05-06 23:23:04.378040,17,141,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n     * Returns the current maximum number of iterations to be used in the Mandelbrot computation loop.\n     */\npublic int getMaxIterations() {\n    return maxIterations;\n}\n"",""rating"":1},""code"":""public int largestDifferenceInArray(int[] ints){\n  //loop through all the ints and store the min\n  //and the max from that array\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
184,1.0,1.0,1.0,1.0,2017-05-06 23:23:11.118412,17,142,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""public int run() {\n    ArrayList<MutableInteger> list = new ArrayList<>();\n    for (int i = 0; i < MAX; i++) {\n        list.add(new MutableInteger(i));\n    }\n    int sum = 0;\n    for (int i = 0; i < MAX; i++) {\n        sum += ((MutableInteger) list.get(i)).getValue();\n    }\n    return sum;\n}\n"",""rating"":1},""code"":""public int largestDifferenceInArray(int[] ints){\n  //loop through all the ints and store the min\n  //and the max from that array\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
185,1.0,1.0,1.0,1.0,2017-05-06 23:23:26.059330,17,143,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":3},""code"":""public int largestDifferenceInArray(int[] ints){\n  //loop through all the ints and store the min\n  //and the max from that array\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
186,1.0,1.0,1.0,1.0,2017-05-06 23:28:00.785998,17,144,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":4},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
187,1.0,1.0,1.0,1.0,2017-05-06 23:28:24.813176,17,145,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n     * Creates an ArrayList that contains several integers chosen at\n     * random from a specified range of values.  All the integers\n     * in the list are different.\n     * @param count  the number of random integers to be created\n     * @param max  the integers are chosen in the range 1 to max, inclusive\n     * @return an ArrayList containing the integers.  The integers are\n     *    random and are in a random order.\n     * @throws IllegalArgumentException if max is greater than count.  In\n     *    that case there are fewer than count different integers in the\n     *    range 1 to max.\n     */\npublic static ArrayList<Integer> makeRandomInts(int count, int max) {\n    if (count > max) {\n        throw new IllegalArgumentException(\""Can't have \"" + count + \"" different integers in the range  1 to \"" + max);\n    }\n    ArrayList<Integer> numbers = new ArrayList<Integer>();\n    while (numbers.size() < count) {\n        int num = (int) (Math.random() * max) + 1;\n        if (numbers.indexOf(num) == -1)\n            numbers.add(num);\n    }\n    return numbers;\n}\n"",""rating"":2},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
188,1.0,1.0,1.0,1.0,2017-05-06 23:28:36.686486,17,146,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""/**\n      Finds the smallest element in a tail range of the array.\n      @param a the array to sort\n      @param from the first position in a to compare\n      @return the position of the smallest element in the\n      range a[from] . . . a[a.length - 1]\n   */\nprivate static int minimumPosition(int[] a, int from) {\n    int minPos = from;\n    for (int i = from + 1; i < a.length; i++) {\n        if (a[i] < a[minPos]) {\n            minPos = i;\n        }\n    }\n    return minPos;\n}\n"",""rating"":2},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
189,1.0,1.0,1.0,1.0,2017-05-06 23:28:50.904886,17,147,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""Task(int min, int max) {\n    this.min = min;\n    this.max = max;\n}\n"",""rating"":2},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
190,1.0,1.0,1.0,1.0,2017-05-06 23:29:03.497105,17,148,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""public int run() {\n    ArrayList<MutableInteger> list = new ArrayList<>();\n    for (int i = 0; i < MAX; i++) {\n        list.add(new MutableInteger(i));\n    }\n    int sum = 0;\n    for (int i = 0; i < MAX; i++) {\n        sum += ((MutableInteger) list.get(i)).getValue();\n    }\n    return sum;\n}\n"",""rating"":2},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
191,1.0,1.0,1.0,1.0,2017-05-06 23:29:22.784784,17,149,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":2},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
192,1.0,1.0,1.0,2.5,2017-05-06 23:29:36.190290,17,,"public int largestDifferenceInArray(int[] ints){
  //if the array has one or fewer elements, return zero
	if(ints.length < 2) {
      return 0;
    }
  
  	int max = ints[0];
  	int min = ints[0];
  //loop through all the ints and store the min
  //and the max from that array
    for (int i = 1; i < ints.length; i++) {
      if (ints[i] > max) {
          max = ints[i];
      }
    }
  
  //after the min and the max have been determined,
  //return max - min
}"
193,1.0,1.0,1.0,2.5,2017-05-06 23:29:54.973697,17,150,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""// pre: list != null, list.length > 0\n// post: return index of minimum element of array\npublic static int findMin(int[] list) {\n    assert list != null && list.length > 0 : \""failed precondition\"";\n    int indexOfMin = 0;\n    for (int i = 1; i < list.length; i++) {\n        if (list[i] < list[indexOfMin]) {\n            indexOfMin = i;\n        }\n    }\n    return indexOfMin;\n}\n"",""rating"":4},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
194,1.0,1.0,1.0,2.5,2017-05-06 23:30:06.550290,17,151,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Finds the smallest element in a tail range of the array.\n      @param a the array to sort\n      @param from the first position in a to compare\n      @return the position of the smallest element in the\n      range a[from] . . . a[a.length - 1]\n   */\nprivate static int minimumPosition(int[] a, int from) {\n    int minPos = from;\n    for (int i = from + 1; i < a.length; i++) {\n        if (a[i] < a[minPos]) {\n            minPos = i;\n        }\n    }\n    return minPos;\n}\n"",""rating"":3},""code"":""public int largestDifferenceInArray(int[] ints){\n  //if the array has one or fewer elements, return zero\n\tif(ints.length < 2) {\n      return 0;\n    }\n  \n  \tint max = ints[0];\n  \tint min = ints[0];\n  //loop through all the ints and store the min\n  //and the max from that array\n    for (int i = 1; i < ints.length; i++) {\n      if (ints[i] > max) {\n          max = ints[i];\n      }\n    }\n  \n  //after the min and the max have been determined,\n  //return max - min\n}""}"
195,1.0,1.0,1.0,1.0,2017-05-07 02:16:05.538886,21,152,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""/**\n      Constructs an employee with an empty name.\n   */\npublic Employee() {\n    name = \""\"";\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
196,1.0,1.0,1.0,1.0,2017-05-07 02:16:21.805316,21,153,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Gets the name of this employee.\n      @return the name \n   */\npublic String getName() {\n    return name;\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
197,1.0,1.0,1.0,1.0,2017-05-07 02:16:47.021348,21,154,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""/**\n     * Return the standard deviation of all the items that have been entered.\n     * The return value is Double.NaN if no numbers have been entered.\n     */\npublic double getStandardDeviation() {\n    double mean = getMean();\n    return Math.sqrt(squareSum / count - mean * mean);\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
198,1.0,1.0,1.0,1.0,2017-05-07 02:16:48.848256,21,155,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""/**\n      Sets the name of this employee.\n      @param employeeName the new name \n   */\npublic void setName(String employeeName) {\n    name = employeeName;\n}\n"",""rating"":3},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
199,1.0,1.0,1.0,1.0,2017-05-07 02:16:55.566628,21,156,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""/**\n         * Return the standard deviation of all the items that have been entered.\n         * The return value is Double.NaN if no numbers have been entered.\n         */\npublic double getStandardDeviation() {\n    double mean = getMean();\n    return Math.sqrt(squareSum / count - mean * mean);\n}\n"",""rating"":3},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
200,1.0,1.0,1.0,1.0,2017-05-07 02:16:56.704078,21,157,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""public static void main(String[] args) {\n    Scanner in = new Scanner(System.in);\n    System.out.print(\""Please enter your income: \"");\n    double income = in.nextDouble();\n    System.out.print(\""Are you married? (Y/N) \"");\n    String input = in.next();\n    int status;\n    if (input.equals(\""Y\"")) {\n        status = TaxReturn.MARRIED;\n    } else {\n        status = TaxReturn.SINGLE;\n    }\n    TaxReturn aTaxReturn = new TaxReturn(income, status);\n    System.out.println(\""Tax: \"" + aTaxReturn.getTax());\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
201,1.0,1.0,1.0,1.0,2017-05-07 02:16:59.605366,21,158,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
202,1.0,1.0,1.0,1.0,2017-05-07 02:17:01.770470,21,159,"{""qId"":2,""reco"":{""rank"":5,""source"":1,""text"":""public double getAverageScore(int studentId) {\n    double total = 0;\n    for (double x : scores) {\n        total = total + x;\n    }\n    return total / scores.size();\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
203,1.0,1.0,1.0,1.0,2017-05-07 02:17:04.157285,21,160,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""public double getTax() {\n    double tax1 = 0;\n    double tax2 = 0;\n    if (status == SINGLE) {\n        if (income <= RATE1_SINGLE_LIMIT) {\n            tax1 = RATE1 * income;\n        } else {\n            tax1 = RATE1 * RATE1_SINGLE_LIMIT;\n            tax2 = RATE2 * (income - RATE1_SINGLE_LIMIT);\n        }\n    } else {\n        if (income <= RATE1_MARRIED_LIMIT) {\n            tax1 = RATE1 * income;\n        } else {\n            tax1 = RATE1 * RATE1_MARRIED_LIMIT;\n            tax2 = RATE2 * (income - RATE1_MARRIED_LIMIT);\n        }\n    }\n    return tax1 + tax2;\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
204,1.0,1.0,1.0,1.0,2017-05-07 02:17:06.211268,21,161,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Gets the surface area of this pyramid.\n      @return the surface area, not including the base\n   */\npublic double getSurfaceArea() {\n    double sideLength = Math.sqrt(height * height + baseLength * baseLength / 4);\n    return 2 * baseLength * sideLength;\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
205,1.0,1.0,1.0,1.0,2017-05-07 02:18:30.901367,21,,"public double getTax(Person p) {
  if(p.getClass().equals(Employee.getClass())) {
    double income = ((Employee) p).getSalary();
    return income < 10000 ? 0.02 * income : 0.05 * income;
  }
  else if(p.getClass().equals(BusinessOwner.getClass()))
    return ((BusinessOwner) p).getProfit() * 0.10;
  else if(p.getClass().equals(Veteran.getClass()))
    return 0;
  else
    return -1;
}"
206,2.5,1.0,1.0,1.0,2017-05-07 02:18:35.365284,21,,"public double getTax(Person p) {
  if(p.getClass().equals(Employee.getClass())) {
    double income = ((Employee) p).getSalary();
    return income < 10000 ? 0.02 * income : 0.05 * income;
  }
  else if(p.getClass().equals(BusinessOwner.getClass()))
    return ((BusinessOwner) p).getProfit() * 0.10;
  else if(p.getClass().equals(Veteran.getClass()))
    return 0;
  else
    return -1;
}"
207,2.5,1.0,1.0,2.5,2017-05-07 02:18:44.423050,21,,"public double getTax(Person p) {
  if(p.getClass().equals(Employee.getClass())) {
    double income = ((Employee) p).getSalary();
    return income < 10000 ? 0.02 * income : 0.05 * income;
  }
  else if(p.getClass().equals(BusinessOwner.getClass()))
    return ((BusinessOwner) p).getProfit() * 0.10;
  else if(p.getClass().equals(Veteran.getClass()))
    return 0;
  else
    return -1;
}"
208,2.5,1.0,1.0,2.5,2017-05-07 02:19:00.252473,21,162,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""/**\n      Processes the sales tax due.\n      @return the sales tax due\n   */\npublic double getSalesTax() {\n    return taxablePurchase * taxRate / 100;\n}\n"",""rating"":2},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
209,2.5,1.0,1.0,2.5,2017-05-07 02:19:09.595671,21,163,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""public static void main(String[] args) {\n    Scanner in = new Scanner(System.in);\n    System.out.print(\""Please enter your income: \"");\n    double income = in.nextDouble();\n    System.out.print(\""Are you married? (Y/N) \"");\n    String input = in.next();\n    int status;\n    if (input.equals(\""Y\"")) {\n        status = TaxReturn.MARRIED;\n    } else {\n        status = TaxReturn.SINGLE;\n    }\n    TaxReturn aTaxReturn = new TaxReturn(income, status);\n    System.out.println(\""Tax: \"" + aTaxReturn.getTax());\n}\n"",""rating"":1},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
210,2.5,1.0,1.0,2.5,2017-05-07 02:19:14.191893,21,164,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""public double getTax() {\n    double tax1 = 0;\n    double tax2 = 0;\n    if (status == SINGLE) {\n        if (income <= RATE1_SINGLE_LIMIT) {\n            tax1 = RATE1 * income;\n        } else {\n            tax1 = RATE1 * RATE1_SINGLE_LIMIT;\n            tax2 = RATE2 * (income - RATE1_SINGLE_LIMIT);\n        }\n    } else {\n        if (income <= RATE1_MARRIED_LIMIT) {\n            tax1 = RATE1 * income;\n        } else {\n            tax1 = RATE1 * RATE1_MARRIED_LIMIT;\n            tax2 = RATE2 * (income - RATE1_MARRIED_LIMIT);\n        }\n    }\n    return tax1 + tax2;\n}\n"",""rating"":2},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
211,2.5,1.0,1.0,2.5,2017-05-07 02:19:18.519913,21,165,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Gets the name of this employee.\n      @return the name \n   */\npublic String getName() {\n    return name;\n}\n"",""rating"":4},""code"":""public double getTax(Person p) {\n  if(p.getClass().equals(Employee.getClass())) {\n    double income = ((Employee) p).getSalary();\n    return income < 10000 ? 0.02 * income : 0.05 * income;\n  }\n  else if(p.getClass().equals(BusinessOwner.getClass()))\n    return ((BusinessOwner) p).getProfit() * 0.10;\n  else if(p.getClass().equals(Veteran.getClass()))\n    return 0;\n  else\n    return -1;\n}""}"
