#,Rank,Sample_Concepts,IR_Reco_concepts,Tags_Reco_concepts,IR-Tags,Tags-IR,IR_Reco_count,Tags_Reco_count,IR-Tags-Count,Tags-IR-Count,IR-Coverage,Tags-Coverage
2150,3,"['ObjectMethodInvocation', 'LessExpression', 'IfElseIfStatement', 'ThrowStatement', 'PreIncrementExpression', 'ForStatement', 'ArrayLength', 'True', 'StringLiteral', 'TryCatchStatement', 'NotEqualExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'DoStatement', 'StringVariable', 'ArrayElement', 'java.lang.String.length', 'java.lang.System.out.println', 'SimpleVariable', 'InstanceFieldInvocation', 'OrExpression', 'EqualExpression', 'IfElseStatement', 'WhileStatement', 'IfStatement', 'SimpleAssignmentExpression', 'BooleanDataType', 'nullInitialization', 'java.lang.String.equals', 'java.lang.System.out.print', 'ActualMethodParameter', 'ArrayDataType', 'PostIncrementExpression', 'null', 'StringDataType', 'StringInitializationStatement', 'IntDataType', 'ObjectCreationStatement', 'StringAddition']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'ArrayDataType', 'IfStatement', 'ThrowStatement', 'null', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'TryCatchStatement', 'ConstructorCall', 'ObjectCreationStatement', 'StringAddition']","['WhileStatement', 'IfStatement', 'ObjectMethodInvocation', 'True', 'StringLiteral', 'TryCatchStatement', 'StringAddition', 'nullInitialization', 'ConstructorCall', 'java.lang.System.out.println', 'SimpleVariable', 'ActualMethodParameter', 'StringVariable', 'null', 'StringDataType', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'NotEqualExpression']","['ArrayDataType', 'ThrowStatement']","['StringVariable', 'True', 'nullInitialization', 'java.lang.System.out.println', 'WhileStatement']",15,18,2,5,0.38461538461538464,0.46153846153846156
2151,1,"['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ShortDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['WhileStatement', 'ActualMethodParameter', 'StringLiteral', 'ObjectMethodInvocation', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'ExplicitTypeCasting', 'java.lang.System.out.println', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'java.lang.System.out.println', 'ExplicitTypeCasting', 'SimpleVariable', 'StringDataType', 'StringAddition', 'ActualMethodParameter', 'WhileStatement', 'ObjectVariable', 'ObjectMethodInvocation', 'StringLiteral']",5,11,5,11,0.0,0.5555555555555556
2152,2,"['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ShortDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['WhileStatement', 'ActualMethodParameter', 'ObjectMethodInvocation', 'TryCatchStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ExplicitTypeCasting', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ExplicitTypeCasting', 'SimpleVariable', 'TryCatchStatement', 'WhileStatement', 'ActualMethodParameter', 'ObjectVariable', 'ObjectMethodInvocation', 'java.lang.Object']",5,9,5,9,0.0,0.5555555555555556
2153,3,"['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ShortDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'SimpleVariable', 'ExplicitTypeCasting', 'ActualMethodParameter', 'ObjectVariable', 'ObjectMethodInvocation']",5,6,5,6,0.0,0.5555555555555556
2154,1,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']",5,4,5,4,0.0,1.0
2155,2,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SimpleAssignmentExpression', 'IntDataType']",[],6,4,2,0,1.0,1.0
2156,3,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']",5,4,5,4,0.0,1.0
2157,1,"['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']",[],[],2,2,0,0,1.0,1.0
2158,2,"['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']",[],[],2,2,0,0,1.0,1.0
2159,3,"['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']",[],[],2,2,0,0,1.0,1.0
2160,1,"['ObjectMethodInvocation', 'SimpleAssignmentExpression', 'DoubleDataType', 'ExplicitTypeCasting', 'ReturnStatement', 'TryCatchStatement']","['ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'DoubleDataType', 'ReturnStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ExplicitTypeCasting', 'MultiplyExpression', 'ObjectVariable']","['ObjectCreationStatement', 'ConstructorCall']","['SimpleAssignmentExpression', 'ObjectMethodInvocation', 'ReturnStatement', 'ExplicitTypeCasting', 'SimpleVariable', 'ObjectVariable', 'MultiplyExpression', 'DoubleDataType', 'java.lang.Object']",2,9,2,9,0.0,0.8333333333333334
2161,2,"['ObjectMethodInvocation', 'SimpleAssignmentExpression', 'DoubleDataType', 'ExplicitTypeCasting', 'ReturnStatement', 'TryCatchStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ReturnStatement', 'ThrowStatement', 'ObjectCreationStatement', 'StringLiteral', 'TryCatchStatement', 'ConstructorCall', 'StringDataType', 'java.lang.System.out.println']","['SimpleAssignmentExpression', 'ReturnStatement']","['ConstructorCall', 'java.lang.System.out.println', 'StringDataType', 'ActualMethodParameter', 'ThrowStatement', 'TryCatchStatement', 'ObjectCreationStatement', 'ObjectMethodInvocation', 'StringLiteral']",['SimpleAssignmentExpression'],10,2,9,1,0.5,0.3333333333333333
2162,3,"['ObjectMethodInvocation', 'SimpleAssignmentExpression', 'DoubleDataType', 'ExplicitTypeCasting', 'ReturnStatement', 'TryCatchStatement']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleAssignmentExpression', 'ReturnStatement']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ReturnStatement']",5,2,5,2,0.0,0.3333333333333333
2163,1,"['SimpleVariable', 'ArrayDataType', 'ActualMethodParameter', 'BooleanDataType', 'IntDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'IntDataType']","['SimpleVariable', 'ArrayDataType', 'BooleanDataType']","['ActualMethodParameter', 'IntDataType', 'ObjectMethodInvocation']","['BooleanDataType', 'ArrayDataType']",4,3,3,2,0.6,0.6
2164,2,"['SimpleVariable', 'ArrayDataType', 'ActualMethodParameter', 'BooleanDataType', 'IntDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'IntDataType']","['SimpleVariable', 'ArrayDataType', 'ActualMethodParameter']","['IntDataType', 'ObjectMethodInvocation']",['ArrayDataType'],4,3,2,1,0.6,0.6
2165,3,"['SimpleVariable', 'ArrayDataType', 'ActualMethodParameter', 'BooleanDataType', 'IntDataType']","['SimpleVariable', 'ActualMethodParameter', 'IntDataType']","['SimpleVariable', 'ArrayDataType', 'ActualMethodParameter']",['IntDataType'],['ArrayDataType'],3,3,1,1,0.6,0.6
2166,1,"['ObjectMethodInvocation', 'NotExpression', 'ArrayVariable', 'IfStatement', 'WhileStatement', 'ForStatement', 'ArrayLength', 'StringDataType', 'TryCatchStatement', 'NotEqualExpression', 'NestedForLoops', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'null', 'ActualMethodParameter', 'LessExpression', 'StringVariable', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringLiteral', 'java.lang.String.equals', 'ByteDataType', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectCreationStatement', 'ArrayCreationStatement', 'StringAddition']","['SimpleVariable', 'StringDataType', 'StringVariable']","['ObjectMethodInvocation', 'IfStatement', 'StringLiteral', 'TryCatchStatement', 'StringAddition', 'ForEachStatement', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'ActualMethodParameter', 'StringVariable', 'ArrayDataType', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ObjectCreationStatement']",[],"['ConstructorCall', 'java.lang.System.out.println', 'IfStatement', 'ObjectCreationStatement', 'ObjectMethodInvocation', 'ForEachStatement', 'StringLiteral', 'ArrayDataType', 'SimpleAssignmentExpression', 'java.lang.System.out.print', 'ExplicitTypeCasting', 'StringAddition', 'TryCatchStatement', 'ActualMethodParameter']",3,17,0,14,0.0967741935483871,0.5161290322580645
2167,2,"['ObjectMethodInvocation', 'NotExpression', 'ArrayVariable', 'IfStatement', 'WhileStatement', 'ForStatement', 'ArrayLength', 'StringDataType', 'TryCatchStatement', 'NotEqualExpression', 'NestedForLoops', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'null', 'ActualMethodParameter', 'LessExpression', 'StringVariable', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringLiteral', 'java.lang.String.equals', 'ByteDataType', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectCreationStatement', 'ArrayCreationStatement', 'StringAddition']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'java.lang.System.out.println', 'SimpleVariable', 'True', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'TryCatchStatement', 'ConstructorCall', 'ObjectCreationStatement']","['WhileStatement', 'ActualMethodParameter', 'StringVariable', 'ArrayDataType', 'StringDataType', 'ObjectMethodInvocation', 'java.lang.System.out.println', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'StringInitializationStatement', 'ConstructorCall', 'java.lang.System.out.print', 'ObjectCreationStatement']","['True', 'TryCatchStatement']","['StringInitializationStatement', 'ArrayDataType', 'java.lang.System.out.print', 'WhileStatement']",13,15,2,4,0.3870967741935484,0.45161290322580644
2168,3,"['ObjectMethodInvocation', 'NotExpression', 'ArrayVariable', 'IfStatement', 'WhileStatement', 'ForStatement', 'ArrayLength', 'StringDataType', 'TryCatchStatement', 'NotEqualExpression', 'NestedForLoops', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'null', 'ActualMethodParameter', 'LessExpression', 'StringVariable', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringLiteral', 'java.lang.String.equals', 'ByteDataType', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectCreationStatement', 'ArrayCreationStatement', 'StringAddition']","['SimpleVariable', 'StringDataType', 'StringVariable']","['ObjectMethodInvocation', 'IfElseIfStatement', 'ThrowStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'java.lang.String.equals', 'ConstructorCall', 'java.lang.System.out.println', 'ActualMethodParameter', 'java.lang.String.substring', 'StringVariable', 'SimpleVariable', 'StringDataType', 'IfStatement', 'IfElseStatement', 'ObjectCreationStatement']",[],"['ConstructorCall', 'java.lang.System.out.println', 'IfStatement', 'ThrowStatement', 'ObjectCreationStatement', 'java.lang.String.substring', 'ObjectMethodInvocation', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'java.lang.String.equals', 'ActualMethodParameter', 'IfElseIfStatement', 'IfElseStatement']",3,17,0,14,0.0967741935483871,0.41935483870967744
2169,1,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter']","['SimpleAssignmentExpression', 'ConstructorCall', 'ExplicitTypeCasting', 'SimpleVariable', 'StringDataType', 'ObjectVariable', 'ObjectCreationStatement', 'StringLiteral']",[],10,2,8,0,1.0,0.5
2170,2,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['ObjectCreationStatement', 'SimpleAssignmentExpression', 'ConstructorCall', 'ExplicitTypeCasting']",[],8,4,4,0,1.0,1.0
2171,3,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable', 'SubtractExpression', 'MultiplyExpression']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'AddExpression', 'ObjectVariable']","['SubtractExpression', 'MultiplyExpression']",['AddExpression'],6,5,2,1,1.0,1.0
2172,1,"['ObjectMethodInvocation', 'LessExpression', 'ConstantInvocation', 'ForStatement', 'AddAssignmentExpression', 'ReturnStatement', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ConstructorCall', 'GreaterExpression', 'AddExpression', 'ActualMethodParameter', 'PostIncrementExpression', 'SubtractExpression', 'SimpleVariable', 'NotExpression', 'MultiplyExpression', 'IfStatement', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'IfElseIfStatement', 'IntDataType']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'ArrayLength', 'DivideExpression', 'SimpleAssignmentExpression', 'ConstructorCall', 'AddExpression', 'AddAssignmentExpression', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'ReturnStatement', 'SimpleVariable', 'ModulusExpression', 'NotExpression', 'java.lang.Math.max', 'ObjectVariable', 'ObjectCreationStatement', 'IntDataType']","['ObjectMethodInvocation', 'LessExpression', 'ConstantInvocation', 'ForStatement', 'ArrayLength', 'DivideExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'SubtractExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'AddExpression', 'AddAssignmentExpression', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'ObjectCreationStatement', 'SimpleVariable', 'ModulusExpression', 'StringDataType', 'NotExpression', 'MultiplyExpression', 'EqualExpression', 'IntDataType', 'IfElseStatement', 'IfStatement', 'ObjectVariable']","['ReturnStatement', 'java.lang.Math.max']","['EqualExpression', 'ExplicitTypeCasting', 'MultiplyExpression', 'StringDataType', 'ConstantInvocation', 'StringLiteral', 'SubtractExpression', 'IfElseStatement']",22,28,2,8,0.6956521739130435,0.8695652173913043
2173,2,"['ObjectMethodInvocation', 'LessExpression', 'ConstantInvocation', 'ForStatement', 'AddAssignmentExpression', 'ReturnStatement', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ConstructorCall', 'GreaterExpression', 'AddExpression', 'ActualMethodParameter', 'PostIncrementExpression', 'SubtractExpression', 'SimpleVariable', 'NotExpression', 'MultiplyExpression', 'IfStatement', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'IfElseIfStatement', 'IntDataType']",[],"['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'SimpleAssignmentExpression', 'java.lang.Object', 'AndExpression', 'PostDecrementExpression', 'ActualMethodParameter', 'PostIncrementExpression', 'ReturnStatement', 'SimpleVariable', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'SubtractExpression', 'IntDataType']",[],"['EqualExpression', 'IfStatement', 'LessExpression', 'ForStatement', 'ObjectMethodInvocation', 'java.lang.Object', 'SimpleAssignmentExpression', 'ReturnStatement', 'SimpleVariable', 'PostIncrementExpression', 'ActualMethodParameter', 'IntDataType', 'ObjectVariable', 'PostDecrementExpression', 'SubtractExpression', 'IfElseStatement', 'AndExpression']",0,17,0,17,0.0,0.6086956521739131
2174,3,"['ObjectMethodInvocation', 'LessExpression', 'ConstantInvocation', 'ForStatement', 'AddAssignmentExpression', 'ReturnStatement', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ConstructorCall', 'GreaterExpression', 'AddExpression', 'ActualMethodParameter', 'PostIncrementExpression', 'SubtractExpression', 'SimpleVariable', 'NotExpression', 'MultiplyExpression', 'IfStatement', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'IfElseIfStatement', 'IntDataType']","['AddAssignmentExpression', 'SimpleAssignmentExpression', 'ReturnStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'Constant', 'ConstantInvocation', 'ObjectCreationStatement', 'ConstantInitializationStatement', 'StringDataType', 'SimpleAssignmentExpression', 'IfStatement', 'ExplicitTypeCasting', 'ConstructorCall', 'IfElseIfStatement', 'AddExpression', 'IntDataType']","['AddAssignmentExpression', 'ReturnStatement']","['ConstructorCall', 'AddExpression', 'ExplicitTypeCasting', 'StringDataType', 'Constant', 'IfStatement', 'ActualMethodParameter', 'IntDataType', 'ConstantInvocation', 'ObjectCreationStatement', 'StringVariable', 'ObjectMethodInvocation', 'IfElseIfStatement', 'ConstantInitializationStatement']",3,15,2,14,0.13043478260869565,0.43478260869565216
2175,1,['ActualMethodParameter'],"['SimpleVariable', 'ActualMethodParameter', 'BooleanDataType', 'StringLiteral', 'StringDataType', 'java.lang.System.out.println']",['ActualMethodParameter'],"['StringDataType', 'BooleanDataType', 'StringLiteral', 'java.lang.System.out.println', 'SimpleVariable']",[],6,1,5,0,1.0,1.0
2176,2,['ActualMethodParameter'],"['ObjectMethodInvocation', 'ActualMethodParameter', 'IfStatement', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'BooleanDataType', 'TryCatchStatement', 'ConstructorCall', 'ObjectCreationStatement', 'StringAddition']",['ActualMethodParameter'],"['SimpleAssignmentExpression', 'BooleanDataType', 'ObjectMethodInvocation', 'ConstructorCall', 'SimpleVariable', 'StringDataType', 'IfStatement', 'StringAddition', 'TryCatchStatement', 'ObjectCreationStatement', 'StringLiteral']",[],12,1,11,0,1.0,1.0
2177,3,['ActualMethodParameter'],"['ObjectMethodInvocation', 'IfStatement', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'FormalMethodParameter', 'AndExpression', 'GreaterExpression', 'ConstructorCall', 'False', 'ActualMethodParameter', 'Constant', 'ReturnStatement', 'ConstantInitializationStatement', 'StringDataType', 'NotExpression', 'TryCatchStatement', 'EqualExpression', 'ObjectCreationStatement', 'IntDataType']",['ActualMethodParameter'],"['ConstructorCall', 'FormalMethodParameter', 'EqualExpression', 'Constant', 'IfStatement', 'False', 'NotExpression', 'ObjectCreationStatement', 'ObjectMethodInvocation', 'StringLiteral', 'ConstantInitializationStatement', 'SimpleAssignmentExpression', 'ReturnStatement', 'StringDataType', 'StringAddition', 'TryCatchStatement', 'IntDataType', 'GreaterExpression', 'True', 'AndExpression']",[],21,1,20,0,1.0,1.0
2178,1,"['True', 'ReturnStatement']","['SimpleVariable', 'False', 'BooleanDataType', 'IntDataType', 'ReturnStatement', 'ObjectVariable']","['True', 'ReturnStatement']","['BooleanDataType', 'False', 'ObjectVariable', 'IntDataType', 'SimpleVariable']",['True'],6,2,5,1,0.5,1.0
2179,2,"['True', 'ReturnStatement']","['True', 'ReturnStatement']",['ReturnStatement'],['True'],[],2,1,1,0,1.0,0.5
2180,3,"['True', 'ReturnStatement']","['False', 'ReturnStatement']",['ReturnStatement'],['False'],[],2,1,1,0,0.5,0.5
2181,1,['SimpleAssignmentExpression'],"['False', 'SimpleAssignmentExpression']",['SimpleAssignmentExpression'],['False'],[],2,1,1,0,1.0,1.0
2182,2,['SimpleAssignmentExpression'],['SimpleAssignmentExpression'],['SimpleAssignmentExpression'],[],[],1,1,0,0,1.0,1.0
2183,3,['SimpleAssignmentExpression'],"['GreaterExpression', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'LessExpression']",['SimpleAssignmentExpression'],"['GreaterExpression', 'ActualMethodParameter', 'LessExpression']",[],4,1,3,0,1.0,1.0
2184,1,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
2185,2,['ReturnStatement'],"['SimpleVariable', 'ActualMethodParameter', 'ReturnStatement', 'ObjectVariable']",['ReturnStatement'],"['SimpleVariable', 'ActualMethodParameter', 'ObjectVariable']",[],4,1,3,0,1.0,1.0
2186,3,['ReturnStatement'],"['SimpleVariable', 'ActualMethodParameter', 'ReturnStatement', 'ObjectVariable']",['ReturnStatement'],"['SimpleVariable', 'ActualMethodParameter', 'ObjectVariable']",[],4,1,3,0,1.0,1.0
2187,1,"['AddAssignmentExpression', 'WhileStatement', 'StringVariable', 'StringLiteral', 'ObjectMethodInvocation', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringInitializationStatement', 'ReturnStatement', 'AddExpression', 'ObjectVariable']","['SimpleVariable', 'StringDataType', 'StringVariable', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'StringDataType', 'SimpleVariable', 'GreaterEqualExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'StringInitializationStatement', 'IfElseStatement', 'ReturnStatement', 'IntDataType']",['ObjectVariable'],"['StringInitializationStatement', 'SimpleAssignmentExpression', 'ReturnStatement', 'GreaterEqualExpression', 'IfStatement', 'ActualMethodParameter', 'IntDataType', 'ObjectMethodInvocation', 'IfElseStatement', 'StringLiteral']",4,13,1,10,0.3333333333333333,0.6666666666666666
2188,2,"['AddAssignmentExpression', 'WhileStatement', 'StringVariable', 'StringLiteral', 'ObjectMethodInvocation', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringInitializationStatement', 'ReturnStatement', 'AddExpression', 'ObjectVariable']","['SimpleVariable', 'StringDataType', 'StringVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'StringVariable', 'StringLiteral', 'StringDataType']",['ObjectVariable'],"['SimpleAssignmentExpression', 'StringLiteral', 'ActualMethodParameter', 'ObjectMethodInvocation']",4,7,1,4,0.3333333333333333,0.5
2189,3,"['AddAssignmentExpression', 'WhileStatement', 'StringVariable', 'StringLiteral', 'ObjectMethodInvocation', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringInitializationStatement', 'ReturnStatement', 'AddExpression', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ArrayElement', 'StringDataType', 'TryCatchStatement', 'ReturnStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'IfElseStatement', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'StringVariable', 'StringLiteral', 'StringDataType']","['ConstructorCall', 'ReturnStatement', 'ExplicitTypeCasting', 'TryCatchStatement', 'ObjectCreationStatement', 'ArrayElement', 'IfElseStatement']",[],14,7,7,0,0.5833333333333334,0.5
2190,1,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'MultiplyExpression', 'SubtractExpression', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'AddExpression', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable', 'SubtractExpression', 'MultiplyExpression']",['AddExpression'],"['SubtractExpression', 'MultiplyExpression']",5,6,1,2,0.6666666666666666,1.0
2191,2,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'MultiplyExpression', 'SubtractExpression', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'SimpleVariable', 'DivideExpression', 'StringDataType', 'SimpleAssignmentExpression', 'InstanceFieldInvocation', 'IntDataType', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SimpleAssignmentExpression', 'DivideExpression', 'StringDataType', 'IntDataType', 'InstanceFieldInvocation', 'StringLiteral']",[],10,4,6,0,0.6666666666666666,0.6666666666666666
2192,3,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'MultiplyExpression', 'SubtractExpression', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable', 'SubtractExpression', 'MultiplyExpression']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SubtractExpression', 'MultiplyExpression']",[],6,4,2,0,1.0,0.6666666666666666
