weightid,signature,structure,concepts,language,time,user_id,vote_id,code
628,2.5,2.5,0.0,0.0,2017-04-24 18:58:16.738672,38,,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
629,2.5,2.5,0.0,0.0,2017-04-24 18:58:34.355647,38,341,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""public Double call() {\n    double result = 1;\n    for (int i = 0; i < n; i++) {\n        result *= m;\n        try {\n            Thread.sleep(10);\n        } catch (InterruptedException ex) {\n            ex.printStackTrace();\n        }\n    }\n    System.out.printf(\""%nComputed %.02f raised to %d%n\"", m, n);\n    return result;\n}\n"",""rating"":3},""code"":""public Double getTax(Person person) {\n  if (person instanceof Employee) {\n    Employee e = (Employee) person;\n    if (e.getSalary() < 10000) {\n      // Percentage of salary\n      return 2 * e.getSalary() / 100;\n    } else {\n      return 5 * e.getSalary() / 100;\n    }\n  } else if (person instanceof BusinessOwner) {\n    return 10 * e.getProfit() / 100;\n  } else if (person instanceof Veteran) {\n    return 0;\n  }\n  // null return for double wrapper class\n  return null;\n}""}"
630,2.5,2.5,4.0,0.0,2017-04-24 18:58:51.773726,38,,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
631,2.5,2.5,4.0,0.0,2017-04-24 18:59:04.381939,38,342,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""public Double call() {\n    double result = 1;\n    for (int i = 0; i < n; i++) {\n        result *= m;\n        try {\n            Thread.sleep(10);\n        } catch (InterruptedException ex) {\n            ex.printStackTrace();\n        }\n    }\n    System.out.printf(\""%nComputed %.02f raised to %d%n\"", m, n);\n    return result;\n}\n"",""rating"":3},""code"":""public Double getTax(Person person) {\n  if (person instanceof Employee) {\n    Employee e = (Employee) person;\n    if (e.getSalary() < 10000) {\n      // Percentage of salary\n      return 2 * e.getSalary() / 100;\n    } else {\n      return 5 * e.getSalary() / 100;\n    }\n  } else if (person instanceof BusinessOwner) {\n    return 10 * e.getProfit() / 100;\n  } else if (person instanceof Veteran) {\n    return 0;\n  }\n  // null return for double wrapper class\n  return null;\n}""}"
632,1.0,3.5,1.0,1.0,2017-04-24 19:06:55.560492,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}"
633,1.0,4.0,1.0,1.0,2017-04-24 19:06:57.388859,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}"
634,1.0,4.0,1.0,1.0,2017-04-24 19:07:48.482147,38,343,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":4},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  \n}""}"
635,1.0,4.0,1.0,1.0,2017-04-24 19:07:56.360882,38,344,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":4},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  \n}""}"
636,1.0,4.0,1.0,5.0,2017-04-24 19:08:33.990944,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // hashmap
  
}"
637,1.0,4.0,1.0,5.0,2017-04-24 19:14:29.228299,38,345,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""public static void main(String[] argv) {\n    // Construct and load the hash. This simulates loading a\n    // database or reading from a file, or wherever the data is.\n    Map<String, String> map = new HashMap<String, String>();\n    // The hash maps from company name to address.\n    // In real life this might map to an Address object...\n    map.put(\""Adobe\"", \""Mountain View, CA\"");\n    map.put(\""IBM\"", \""White Plains, NY\"");\n    map.put(\""Learning Tree\"", \""Los Angeles, CA\"");\n    map.put(\""Microsoft\"", \""Redmond, WA\"");\n    map.put(\""Netscape\"", \""Mountain View, CA\"");\n    map.put(\""O'Reilly\"", \""Sebastopol, CA\"");\n    map.put(\""Sun\"", \""Mountain View, CA\"");\n    // BEGIN SafeRemoval\n    // Version 2: get ALL the keys and values \n    // with concurrent modification\n    Iterator<String> it = map.keySet().iterator();\n    while (it.hasNext()) {\n        String key = it.next();\n        if (key.equals(\""Sun\"")) {\n            it.remove();\n            continue;\n        }\n        System.out.println(\""Company \"" + key + \""; \"" + \""Address \"" + map.get(key));\n    }\n// END SafeRemoval\n}\n"",""rating"":2},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  Map<Integer> map = new HashMap<>();\n  \n}""}"
638,1.0,4.0,1.0,5.0,2017-04-24 19:16:08.020401,38,346,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""public static void main(String[] args) {\n    int[] a = ArrayUtil.randomIntArray(20, 100);\n    System.out.println(Arrays.toString(a));\n    MergeSorter.sort(a);\n    System.out.println(Arrays.toString(a));\n}\n"",""rating"":2},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  Arrays.sort(a);\n  \n}""}"
639,1.0,4.0,5.0,5.0,2017-04-24 19:16:39.070020,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  return a[a.length - 1] - a[0];
}"
640,1.0,2.0,5.0,5.0,2017-04-24 19:16:41.381041,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  return a[a.length - 1] - a[0];
}"
641,1.0,2.0,5.0,0.0,2017-04-24 19:16:44.221255,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  return a[a.length - 1] - a[0];
}"
642,1.0,2.0,4.0,0.0,2017-04-24 19:16:46.323433,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  return a[a.length - 1] - a[0];
}"
643,1.0,2.0,4.0,5.0,2017-04-24 19:17:19.668214,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first is the max difference
  return a[a.length - 1] - a[0];
}"
644,1.0,2.0,4.0,5.0,2017-04-24 19:17:32.124724,38,347,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n        * Sort the numbers in A[0], A[1], ..., A[count-1] into\n        * increasing order using Selection Sort.\n        */\nstatic void selectionSort(double[] A, int count) {\n    for (int lastPlace = count - 1; lastPlace > 0; lastPlace--) {\n        int maxLoc = 0;\n        for (int j = 1; j <= lastPlace; j++) {\n            if (A[j] > A[maxLoc]) {\n                maxLoc = j;\n            }\n        }\n        double temp = A[maxLoc];\n        A[maxLoc] = A[lastPlace];\n        A[lastPlace] = temp;\n    }\n}\n"",""rating"":2},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
645,1.0,2.0,4.0,5.0,2017-04-24 19:24:47.112879,38,348,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n        * Sort the numbers in A[0], A[1], ..., A[count-1] into\n        * increasing order using Selection Sort.\n        */\nstatic void selectionSort(double[] A, int count) {\n    for (int lastPlace = count - 1; lastPlace > 0; lastPlace--) {\n        int maxLoc = 0;\n        for (int j = 1; j <= lastPlace; j++) {\n            if (A[j] > A[maxLoc]) {\n                maxLoc = j;\n            }\n        }\n        double temp = A[maxLoc];\n        A[maxLoc] = A[lastPlace];\n        A[lastPlace] = temp;\n    }\n}\n"",""rating"":4},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
646,5.0,2.0,4.0,5.0,2017-04-24 19:25:22.677523,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
647,5.0,1.0,4.0,5.0,2017-04-24 19:25:26.079992,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
648,5.0,1.0,4.0,5.0,2017-04-24 19:26:33.204292,38,349,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
649,5.0,1.0,4.0,5.0,2017-04-24 19:26:42.411753,38,350,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
650,5.0,1.0,4.0,4.0,2017-04-24 19:26:47.143060,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
651,5.0,1.0,4.0,1.0,2017-04-24 19:26:50.659753,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
652,5.0,2.5,4.0,1.0,2017-04-24 19:26:55.994870,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
653,4.0,2.5,4.0,1.0,2017-04-24 19:26:57.940762,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
654,4.0,2.5,4.0,1.0,2017-04-24 19:26:58.527703,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
655,4.0,2.5,4.0,1.0,2017-04-24 19:27:21.843183,38,351,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// The other three methods are pretty simple too\n// END main\npublic int subtract(int a, int b) {\n    System.out.println(\""CalcImpl.subtract()\"");\n    return a - b;\n}\n"",""rating"":1},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
656,4.0,2.5,4.0,1.0,2017-04-24 19:27:35.011998,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
657,4.0,5.0,4.0,1.0,2017-04-24 19:27:37.632259,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
658,2.0,5.0,4.0,1.0,2017-04-24 19:27:39.897419,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
659,2.0,5.0,2.0,1.0,2017-04-24 19:27:42.569905,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
660,2.0,2.5,2.0,1.0,2017-04-24 19:31:20.523311,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
661,2.0,2.5,4.0,1.0,2017-04-24 19:31:21.506001,38,,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
662,2.0,2.5,4.0,1.0,2017-04-24 19:31:31.793316,38,352,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// The other three methods are pretty simple too\n// END main\npublic int subtract(int a, int b) {\n    System.out.println(\""CalcImpl.subtract()\"");\n    return a - b;\n}\n"",""rating"":2},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
663,2.0,2.5,4.0,1.0,2017-04-24 19:31:36.300294,38,353,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
664,2.0,2.5,4.0,1.0,2017-04-24 19:31:40.642144,38,354,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""/**\n      Computes the largest value of an array.\n      @param a the array\n      @return the largest value in a\n   */\npublic static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":2},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
665,2.0,2.5,4.0,1.0,2017-04-24 19:31:48.873310,38,355,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n        * Sort the numbers in A[0], A[1], ..., A[count-1] into\n        * increasing order using Selection Sort.\n        */\nstatic void selectionSort(double[] A, int count) {\n    for (int lastPlace = count - 1; lastPlace > 0; lastPlace--) {\n        int maxLoc = 0;\n        for (int j = 1; j <= lastPlace; j++) {\n            if (A[j] > A[maxLoc]) {\n                maxLoc = j;\n            }\n        }\n        double temp = A[maxLoc];\n        A[maxLoc] = A[lastPlace];\n        A[lastPlace] = temp;\n    }\n}\n"",""rating"":3},""code"":""// largest difference between array elements\npublic int maxDiffArr(int[] a) {\n  // sort the array in increasing order\n  Arrays.sort(a);\n  // difference between the last and first array elements\n  // is the max difference\n  return a[a.length - 1] - a[0];\n}""}"
666,1.0,1.0,1.0,2.0,2017-04-24 20:00:39.115925,40,,
667,1.0,2.0,1.0,2.0,2017-04-24 20:00:44.408433,40,,
668,2.0,2.0,1.0,2.0,2017-04-24 20:00:48.665570,40,,
669,2.0,2.0,1.0,2.0,2017-04-24 20:16:42.748064,40,,"// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}"
670,2.0,2.0,5.0,2.0,2017-04-24 20:16:43.944122,40,,"// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}"
671,2.0,2.0,5.0,3.0,2017-04-24 20:21:33.432217,40,,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}"
672,2.0,2.0,5.0,3.0,2017-04-24 20:26:18.599754,40,356,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""public double weeklyPay(int hoursWorked) {\n    double pay = hoursWorked * hourlyWage;\n    if (hoursWorked > 40) {\n        // Add overtime\n        pay = pay + ((hoursWorked - 40) * 0.5) * hourlyWage;\n    }\n    return pay;\n}\n"",""rating"":3},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
673,2.0,2.0,5.0,3.0,2017-04-24 20:26:22.291412,40,357,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""/**\n      Gets the name of this employee.\n      @return the name \n   */\npublic String getName() {\n    return name;\n}\n"",""rating"":2},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
674,2.0,2.0,5.0,3.0,2017-04-24 20:26:31.307977,40,358,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""/**\n      Constructs an employee with an empty name.\n   */\npublic Employee() {\n    name = \""\"";\n}\n"",""rating"":1},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
675,2.0,2.0,5.0,3.0,2017-04-24 20:26:43.368411,40,359,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""public double getTax() {\n    double tax1 = 0;\n    double tax2 = 0;\n    if (status == SINGLE) {\n        if (income <= RATE1_SINGLE_LIMIT) {\n            tax1 = RATE1 * income;\n        } else {\n            tax1 = RATE1 * RATE1_SINGLE_LIMIT;\n            tax2 = RATE2 * (income - RATE1_SINGLE_LIMIT);\n        }\n    } else {\n        if (income <= RATE1_MARRIED_LIMIT) {\n            tax1 = RATE1 * income;\n        } else {\n            tax1 = RATE1 * RATE1_MARRIED_LIMIT;\n            tax2 = RATE2 * (income - RATE1_MARRIED_LIMIT);\n        }\n    }\n    return tax1 + tax2;\n}\n"",""rating"":3},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
676,2.0,2.0,5.0,3.0,2017-04-24 20:26:50.494839,40,360,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""public double getAverageScore(int studentId) {\n    double total = 0;\n    for (double x : scores) {\n        total = total + x;\n    }\n    return total / scores.size();\n}\n"",""rating"":1},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
677,2.0,2.0,5.0,3.0,2017-04-24 20:27:16.185992,40,361,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Gets the surface area of this pyramid.\n      @return the surface area, not including the base\n   */\npublic double getSurfaceArea() {\n    double sideLength = Math.sqrt(height * height + baseLength * baseLength / 4);\n    return 2 * baseLength * sideLength;\n}\n"",""rating"":1},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
678,2.0,2.0,5.0,3.0,2017-04-24 20:27:39.174918,40,362,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":1},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
679,2.0,2.0,5.0,3.0,2017-04-24 20:27:45.150602,40,363,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":2},""code"":""// Function overloading for different parameters\n// calculate tax for Employee\npublic double calculateTax(Employee e){\n  double sal = e.getSalary();\n  if (sal < 100000){\n    return sal * 0.02;\n  }\n  else{\n    return sal * 0.05;\n  }\n}\n\n// calculate tax for BusinessOwner\npublic double calculateTax(BusinessOwner b){\n  return b.getProfit() * 0.1;\n}\n\n// calculate tax for Veteran\npublic double calculateTax(Veteran v){\n  return 0;\n}\n\n// calculate tax for Person\npublic double calculateTax(Person p){\n  return 0;\n}""}"
680,2.0,2.0,3.0,3.0,2017-04-24 20:28:09.067977,40,,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
681,2.0,2.0,4.5,3.0,2017-04-24 20:28:11.507338,40,,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
682,0.0,2.0,4.5,3.0,2017-04-24 20:28:14.833989,40,,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
683,0.0,5.0,4.5,3.0,2017-04-24 20:28:25.266526,40,,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
684,0.0,5.0,2.0,3.0,2017-04-24 20:28:26.690574,40,,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
