voteid,question,source,rank,rating,time,user_id,code
206,2,0,5,5,2017-04-21 20:54:21.760984,17,"int computeTax(Person person){
  //compute tax given salary
}"
207,2,0,3,5,2017-04-21 20:54:28.754678,17,"int computeTax(Person person){
  //compute tax given salary
}"
208,2,0,5,5,2017-04-21 20:54:45.304269,17,"int computeTax(Person person){
  //compute tax given salary
}"
209,2,0,3,5,2017-04-21 20:54:47.811957,17,"int computeTax(Person person){
  //compute tax given salary
}"
210,2,0,2,4,2017-04-21 20:55:07.395929,17,"int computeTax(Person person){
  //compute tax given salary
}"
211,2,0,1,4,2017-04-21 20:55:11.283017,17,"int computeTax(Person person){
  //compute tax given salary
}"
212,2,0,3,5,2017-04-21 20:55:15.377930,17,"int computeTax(Person person){
  //compute tax given salary
}"
213,2,0,5,5,2017-04-21 20:55:18.511745,17,"int computeTax(Person person){
  //compute tax given salary
}"
214,2,0,5,5,2017-04-21 20:55:34.550892,17,"int computeTax(Person person){
  //compute tax given salary
}"
215,2,0,1,3,2017-04-21 20:55:39.344087,17,"int computeTax(Person person){
  //compute tax given salary
}"
216,2,0,5,5,2017-04-23 08:53:00.366618,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
217,2,0,4,5,2017-04-23 08:53:04.686162,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
218,2,0,1,3,2017-04-23 08:53:16.252275,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
219,2,1,2,5,2017-04-23 08:53:18.556016,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
220,2,1,1,5,2017-04-23 08:53:24.891159,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
221,2,1,4,5,2017-04-23 08:53:33.504218,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
222,2,1,5,5,2017-04-23 08:53:36.370380,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
223,2,1,3,4,2017-04-23 08:53:44.691077,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
224,2,0,3,5,2017-04-23 08:53:46.327046,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
225,2,0,2,3,2017-04-23 08:53:48.847171,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
226,2,1,5,5,2017-04-23 08:55:40.668300,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
227,2,0,5,4,2017-04-23 08:55:48.786157,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
228,2,1,4,5,2017-04-23 08:55:50.524920,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
229,2,0,1,3,2017-04-23 08:55:53.504110,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
230,2,0,2,2,2017-04-23 08:55:58.391039,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
231,2,1,3,5,2017-04-23 08:56:00.276111,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
232,2,1,2,4,2017-04-23 08:56:08.396694,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
233,2,0,4,5,2017-04-23 08:56:12.170570,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
234,2,0,3,5,2017-04-23 08:56:14.266879,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
235,2,1,1,5,2017-04-23 08:56:18.358754,28,"private double calculateTax(Person person){
  double taxCal = 0;
  if(person instanceof Employee){
    if(((Employee)person).getSalary()<10000){
      taxCal= (person.getSalary())*0.02;
    }
    else
      taxCal= (person.getSalary())*0.05;
    
  }
  else if(person instanceof BusinessOwner ){
    taxCal= ((BusinessOwner)person.getProfit())*0.10;
  }
  else if(person instanceof Veteran ){
    return taxCal;
  }
  return taxCal;
  
  
}"
236,1,1,4,1,2017-04-23 09:01:43.985925,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
237,1,1,2,2,2017-04-23 09:01:51.859046,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
238,1,0,4,5,2017-04-23 09:02:06.537744,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
239,1,0,3,5,2017-04-23 09:02:14.506247,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
240,1,1,5,1,2017-04-23 09:02:22.428529,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
241,1,1,1,4,2017-04-23 09:02:39.827515,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
242,1,0,1,5,2017-04-23 09:02:48.199905,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
243,1,0,2,5,2017-04-23 09:03:05.849628,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
244,1,0,3,5,2017-04-23 09:03:24.111472,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
245,1,0,2,1,2017-04-23 09:03:47.514635,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
246,1,0,1,5,2017-04-23 09:03:51.617136,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
247,1,1,1,4,2017-04-23 09:03:58.653782,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
248,1,1,4,3,2017-04-23 09:04:30.286411,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
249,1,1,2,4,2017-04-23 09:04:41.526952,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
250,1,1,5,1,2017-04-23 09:04:48.928603,28,"private int diffCalci(int[] numbers){
  int largest = 0;
  int smallest = 0;
 	for(int i=0;i<numbers.length;i++){
      if(numbers[i]>largest )
        largest= numbers[i];
      if(numbers[i]<smallest)
        smallest=numbers[i];
    }
  return largest - smallest;
  
}"
251,1,0,2,5,2017-04-23 16:29:29.465871,31,"int findLargestDiff (int[] values){
 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
}"
252,1,0,5,2,2017-04-23 16:31:55.762132,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
253,1,1,4,4,2017-04-23 16:32:03.749978,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
254,1,1,1,3,2017-04-23 16:32:11.717991,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
255,1,0,4,1,2017-04-23 16:32:18.017120,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
256,1,0,3,1,2017-04-23 16:32:36.121872,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
257,1,1,4,3,2017-04-23 16:32:40.744942,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
258,1,1,5,3,2017-04-23 16:32:42.969599,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
259,1,1,3,3,2017-04-23 16:32:44.665627,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
260,1,0,1,1,2017-04-23 16:32:50.782758,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
261,1,0,4,1,2017-04-23 16:32:59.575109,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
262,1,1,2,2,2017-04-23 16:33:30.213875,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
263,1,0,2,2,2017-04-23 16:33:32.611659,31,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}"
264,2,1,5,1,2017-04-23 16:38:57.972017,31,"public double tax(Person person){
  
}"
265,2,0,1,1,2017-04-23 16:38:58.545685,31,"public double tax(Person person){
  
}"
266,2,1,3,1,2017-04-23 16:39:00.224433,31,"public double tax(Person person){
  
}"
267,2,0,4,1,2017-04-23 16:39:01.280455,31,"public double tax(Person person){
  
}"
268,2,0,3,1,2017-04-23 16:39:03.092288,31,"public double tax(Person person){
  
}"
269,2,1,1,1,2017-04-23 16:39:03.764162,31,"public double tax(Person person){
  
}"
270,2,0,5,1,2017-04-23 16:39:14.215820,31,"public double tax(Person person){
  
}"
271,2,0,2,1,2017-04-23 16:39:22.351034,31,"public double tax(Person person){
  
}"
272,2,1,2,1,2017-04-23 16:39:24.268918,31,"public double tax(Person person){
  
}"
273,2,1,4,1,2017-04-23 16:39:25.605284,31,"public double tax(Person person){
  
}"
274,2,1,5,1,2017-04-23 16:39:48.421368,31,"public double tax(Person person){
  
}"
275,2,0,4,1,2017-04-23 16:40:10.813814,31,"public double tax(Person person){
  
}"
276,2,1,2,1,2017-04-23 16:40:11.813289,31,"public double tax(Person person){
  
}"
277,2,1,3,1,2017-04-23 16:40:12.957780,31,"public double tax(Person person){
  
}"
278,2,1,1,1,2017-04-23 16:40:19.956111,31,"public double tax(Person person){
  
}"
279,2,0,3,1,2017-04-23 16:40:20.859564,31,"public double tax(Person person){
  
}"
280,1,0,4,3,2017-04-24 01:18:18.046155,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
281,1,1,1,1,2017-04-24 01:18:47.830254,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
282,1,1,4,1,2017-04-24 01:18:51.255869,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
283,1,1,2,4,2017-04-24 01:18:54.634816,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
284,1,0,3,1,2017-04-24 01:19:01.771462,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
285,1,0,4,4,2017-04-24 01:19:05.136965,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
286,1,1,5,1,2017-04-24 01:19:14.746618,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
287,1,0,2,1,2017-04-24 01:19:16.621911,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
288,1,0,1,4,2017-04-24 01:19:21.368979,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
289,1,0,2,1,2017-04-24 01:19:31.734083,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
290,1,1,3,3,2017-04-24 01:19:34.562236,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
291,1,1,1,1,2017-04-24 01:19:36.998377,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
292,1,0,3,1,2017-04-24 01:19:42.142791,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
293,1,0,1,4,2017-04-24 01:19:43.922062,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
294,1,0,4,4,2017-04-24 01:19:48.111561,35,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}"
295,2,1,5,1,2017-04-24 01:21:53.356434,35,"public double tax(Person p) {
  if (instanceof)
}"
296,2,1,4,1,2017-04-24 01:21:58.867242,35,"public double tax(Person p) {
  if (instanceof)
}"
297,2,0,3,2,2017-04-24 01:22:14.000913,35,"public double tax(Person p) {
  if (instanceof)
}"
298,2,0,4,1,2017-04-24 01:22:16.576896,35,"public double tax(Person p) {
  if (instanceof)
}"
299,2,1,2,1,2017-04-24 01:22:18.039994,35,"public double tax(Person p) {
  if (instanceof)
}"
300,2,0,1,3,2017-04-24 01:22:20.230978,35,"public double tax(Person p) {
  if (instanceof)
}"
301,2,0,2,1,2017-04-24 01:22:21.866801,35,"public double tax(Person p) {
  if (instanceof)
}"
302,2,1,3,1,2017-04-24 01:22:32.032929,35,"public double tax(Person p) {
  if (instanceof)
}"
303,2,1,1,1,2017-04-24 01:22:33.932945,35,"public double tax(Person p) {
  if (instanceof)
}"
304,2,0,5,1,2017-04-24 01:22:36.238348,35,"public double tax(Person p) {
  if (instanceof)
}"
305,2,0,5,1,2017-04-24 01:25:17.695548,35,"public double tax(Person p) {
  if (p instanceof Employee) {
    double sal = p.getSalary();
    return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  } else if (p instanceof BusinessOwner) {
    return p.getProfit() * 0.1;
  } else {
    return 0;
  }
}"
306,2,1,1,1,2017-04-24 01:28:04.860364,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
307,2,0,5,2,2017-04-24 01:28:10.612686,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
308,2,0,4,1,2017-04-24 01:28:13.650151,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
309,2,0,2,1,2017-04-24 01:28:15.340283,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
