weightid,signature,structure,concepts,language,time,user_id,vote_id,code
333,1.0,1.0,1.0,1.0,2017-03-24 21:44:42.211767,18,227,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""public static void main(String[] args) {\n    Employee[] staff = new Employee[3];\n    staff[0] = new HourlyEmployee(\""Morgan, Harry\"", 30);\n    staff[1] = new SalariedEmployee(\""Lin, Sally\"", 52000);\n    staff[2] = new Manager(\""Smith, Mary\"", 104000, 50);\n    Scanner in = new Scanner(System.in);\n    for (Employee e : staff) {\n        System.out.print(\""Hours worked by \"" + e.getName() + \"": \"");\n        int hours = in.nextInt();\n        System.out.println(\""Salary: \"" + e.weeklyPay(hours));\n    }\n}\n"",""rating"":3},""code"":""class Person{\n  String name;\n  int age;\n}\nclass Employee extends Person{\n  double getSalary();\n}\nclass BuisnessOwner extends Person {\n  double getProfit();\n}\nclass Veteran extends Person{\n  String veteran_id;\n}""}"
334,1.0,1.0,1.0,1.0,2017-03-24 21:44:43.608988,12,228,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""/**\n       * When the ERASE or SMUDGE tools are used and the mouse jumps\n       * from (x1,y1) to (x2,y2), the tool has to be applied to a\n       * line of pixel positions between the two points in order to\n       * cover the entire line that the mouse moves along.  The change\n       * is made to the off-screen canvas, and repaint() is called to\n       * copy the changes to the screen.\n       */\nvoid applyToolAlongLine(int x1, int y1, int x2, int y2) {\n    Graphics g = OSC.createGraphics();\n    // (for ERASE only)\n    g.setColor(fillColor);\n    // (for SMUDGE only)\n    int w = OSC.getWidth();\n    // (for SMUDGE only)\n    int h = OSC.getHeight();\n    int dist = Math.max(Math.abs(x2 - x1), Math.abs(y2 - y1));\n    // dist is the number of points along the line from\n    // (x1,y1) to (x2,y2) at which the tool will be applied.\n    double dx = (double) (x2 - x1) / dist;\n    double dy = (double) (y2 - y1) / dist;\n    for (int d = 1; d <= dist; d++) {\n        // Apply the tool at one of the points (x,y) along the\n        // line from (x1,y1) to (x2,y2).\n        int x = (int) Math.round(x1 + dx * d);\n        int y = (int) Math.round(y1 + dy * d);\n        if (currentTool == Tool.ERASE) {\n            // Erase a 10-by-10 block of pixels around (x,y)\n            g.fillRect(x - 5, y - 5, 10, 10);\n            repaint(x - 5, y - 5, 10, 10);\n        } else {\n            // of pixels that are visited by the tool.\n            for (int i = 0; i < 7; i++) for (int j = 0; j < 7; j++) {\n                int r = y + j - 3;\n                int c = x + i - 3;\n                if (!(r < 0 || r >= h || c < 0 || c >= w || smudgeRed[i][j] == -1)) {\n                    int curCol = OSC.getRGB(c, r);\n                    int curRed = (curCol >> 16) & 0xFF;\n                    int curGreen = (curCol >> 8) & 0xFF;\n                    int curBlue = curCol & 0xFF;\n                    int newRed = (int) (curRed * 0.7 + smudgeRed[i][j] * 0.3);\n                    int newGreen = (int) (curGreen * 0.7 + smudgeGreen[i][j] * 0.3);\n                    int newBlue = (int) (curBlue * 0.7 + smudgeBlue[i][j] * 0.3);\n                    int newCol = newRed << 16 | newGreen << 8 | newBlue;\n                    OSC.setRGB(c, r, newCol);\n                    smudgeRed[i][j] = curRed * 0.3 + smudgeRed[i][j] * 0.7;\n                    smudgeGreen[i][j] = curGreen * 0.3 + smudgeGreen[i][j] * 0.7;\n                    smudgeBlue[i][j] = curBlue * 0.3 + smudgeBlue[i][j] * 0.7;\n                }\n            }\n            repaint(x - 3, y - 3, 7, 7);\n        }\n    }\n    g.dispose();\n}\n                   // For the SMUDGE tool, blend some of the color from\n\n                   // the smudgeRed, smudgeGreen, and smudgeBlue arrays\n\n                   // into the pixels in a 7-by-7 block around (x,y), and\n\n                   // vice versa.  The effect is to smear out the color\n\n"",""rating"":4},""code"":""void somethod(){\n  //some comments\n}""}"
335,1.0,1.0,1.0,2.0,2017-03-24 21:44:45.085880,46,229,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""void drawFunction(Graphics g) {\n    // Draw the graph of the function defined by the instance \n    // variable func.  Just plot 301 points with lines \n    // between them. \n    // A point on the graph.  y is f(x).\n    double x, y;\n    // The previous point on the graph.\n    double prevx, prevy;\n    // Difference between the x-values of consecutive \n    double dx;\n    // points on the graph.\n    dx = 10.0 / 300;\n    g.setColor(Color.RED);\n    /* Compute the first point. */\n    x = -5;\n    y = func.value(x);\n    for (int i = 1; i <= 300; i++) {\n        // Save the coords of the previous point.\n        prevx = x;\n        prevy = y;\n        // Get the coords of the next point.\n        x += dx;\n        y = func.value(x);\n        if ((!Double.isNaN(y)) && (!Double.isNaN(prevy))) {\n            // Draw a line segment between the two points.\n            putLine(g, prevx, prevy, x, y);\n        }\n    }\n// end for\n}\n          /* Compute each of the other 300 points, and draw a line segment\n               between each consecutive pair of points.  Note that if the\n               function is undefined at one of the points in a pair, then \n               the line segment is not drawn.  */\n\n"",""rating"":2},""code"":""void returnTax(){\n  double tax;\n  if(Employee.getSalary < 100000)\n  {\n     tax = .02*Employee.getSalary;\n  }\n}""}"
336,1.0,1.0,1.0,1.0,2017-03-24 21:44:46.439744,13,230,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public static void main(String[] args) {\n    LinkedList staff = new LinkedList();\n    staff.addFirst(\""Tom\"");\n    staff.addFirst(\""Romeo\"");\n    staff.addFirst(\""Harry\"");\n    staff.addFirst(\""Diana\"");\n    // | in the comments indicates the iterator position\n    // |DHRT\n    ListIterator iterator = staff.listIterator();\n    // D|HRT\n    iterator.next();\n    // DH|RT\n    iterator.next();\n    // Add more elements after second element\n    // DHJ|RT\n    iterator.add(\""Juliet\"");\n    // DHJN|RT\n    iterator.add(\""Nina\"");\n    // DHJNR|T\n    iterator.next();\n    // Remove last traversed element \n    // DHJN|T\n    iterator.remove();\n    // Print all elements\n    iterator = staff.listIterator();\n    while (iterator.hasNext()) {\n        System.out.print(iterator.next() + \"" \"");\n    }\n    System.out.println();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // some comments\n}""}"
337,1.0,1.0,1.0,1.0,2017-03-24 21:44:46.942654,12,231,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/** Construct from an existing Reader */\npublic SimpleCalcStreamTok(Reader rdr) throws IOException {\n    tf = new StreamTokenizer(rdr);\n    // Control the input character set:\n    // treat \""//\"" as comments\n    tf.slashSlashComments(true);\n    // used for subtraction\n    tf.ordinaryChar('-');\n    // used for division\n    tf.ordinaryChar('/');\n    s = new Stack();\n}\n"",""rating"":3},""code"":""void somethod(){\n  //some comments\n}""}"
338,1.0,2.5,1.5,1.0,2017-03-24 21:44:47.337469,8,232,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""public Product(float price) {\n    this.price = price;\n    tax = (float) (price * 0.20);\n}\n"",""rating"":3},""code"":""//takes a person and returns their tax as below\nDouble tax(Person p)\n{\n  if(p.getSalary() < 10000)\n  return p.getSalary()*.02;\n    else\n      return p.getSalary()*.02;\n if(p.getSalary() < 10000){\n   return p.getSalary()*.02;\n }     \n}""}"
339,1.0,1.0,1.0,1.0,2017-03-24 21:44:47.930830,12,233,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""/**\n         * When the ERASE or SMUDGE tools are used and the mouse jumps\n         * from (x1,y1) to (x2,y2), the tool has to be applied to a\n         * line of pixel positions between the two points in order to\n         * cover the entire line that the mouse moves along.  The change\n         * is made to the off-screen canvas, and repaint() is called to\n         * copy the changes to the screen.\n         */\nvoid applyToolAlongLine(int x1, int y1, int x2, int y2) {\n    Graphics g = OSC.createGraphics();\n    // (for ERASE only)\n    g.setColor(fillColor);\n    // (for SMUDGE only)\n    int w = OSC.getWidth();\n    // (for SMUDGE only)\n    int h = OSC.getHeight();\n    int dist = Math.max(Math.abs(x2 - x1), Math.abs(y2 - y1));\n    // dist is the number of points along the line from\n    // (x1,y1) to (x2,y2) at which the tool will be applied.\n    double dx = (double) (x2 - x1) / dist;\n    double dy = (double) (y2 - y1) / dist;\n    for (int d = 1; d <= dist; d++) {\n        // Apply the tool at one of the points (x,y) along the\n        // line from (x1,y1) to (x2,y2).\n        int x = (int) Math.round(x1 + dx * d);\n        int y = (int) Math.round(y1 + dy * d);\n        if (currentTool == Tool.ERASE) {\n            // Erase a 10-by-10 block of pixels around (x,y)\n            g.fillRect(x - 5, y - 5, 10, 10);\n            repaint(x - 5, y - 5, 10, 10);\n        } else {\n            // of pixels that are visited by the tool.\n            for (int i = 0; i < 7; i++) for (int j = 0; j < 7; j++) {\n                int r = y + j - 3;\n                int c = x + i - 3;\n                if (!(r < 0 || r >= h || c < 0 || c >= w || smudgeRed[i][j] == -1)) {\n                    int curCol = OSC.getRGB(c, r);\n                    int curRed = (curCol >> 16) & 0xFF;\n                    int curGreen = (curCol >> 8) & 0xFF;\n                    int curBlue = curCol & 0xFF;\n                    int newRed = (int) (curRed * 0.7 + smudgeRed[i][j] * 0.3);\n                    int newGreen = (int) (curGreen * 0.7 + smudgeGreen[i][j] * 0.3);\n                    int newBlue = (int) (curBlue * 0.7 + smudgeBlue[i][j] * 0.3);\n                    int newCol = newRed << 16 | newGreen << 8 | newBlue;\n                    OSC.setRGB(c, r, newCol);\n                    smudgeRed[i][j] = curRed * 0.3 + smudgeRed[i][j] * 0.7;\n                    smudgeGreen[i][j] = curGreen * 0.3 + smudgeGreen[i][j] * 0.7;\n                    smudgeBlue[i][j] = curBlue * 0.3 + smudgeBlue[i][j] * 0.7;\n                }\n            }\n            repaint(x - 3, y - 3, 7, 7);\n        }\n    }\n    g.dispose();\n}\n                         // For the SMUDGE tool, blend some of the color from\n\n                         // the smudgeRed, smudgeGreen, and smudgeBlue arrays\n\n                         // into the pixels in a 7-by-7 block around (x,y), and\n\n                         // vice versa.  The effect is to smear out the color\n\n"",""rating"":4},""code"":""void somethod(){\n  //some comments\n}""}"
340,1.0,2.5,1.0,1.0,2017-03-24 21:44:48.080683,34,,"public void Person()
{
  //interface
}"
341,1.0,1.0,1.0,2.0,2017-03-24 21:44:50.358851,46,234,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":3},""code"":""void returnTax(){\n  double tax;\n  if(Employee.getSalary < 100000)\n  {\n     tax = .02*Employee.getSalary;\n  }\n}""}"
342,1.0,1.0,1.0,1.0,2017-03-24 21:44:50.719832,39,235,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""/**\n      Encrypts a value.\n      @param b the value to encrypt (between 0 and 255)\n      @return the encrypted value\n   */\npublic int encrypt(int b) {\n    return (b + key) % 256;\n}\n"",""rating"":1},""code"":""public int compare(){\n  \n}""}"
343,1.0,1.0,1.0,1.0,2017-03-24 21:44:52.024601,15,236,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n         * When the ERASE or SMUDGE tools are used and the mouse jumps\n         * from (x1,y1) to (x2,y2), the tool has to be applied to a\n         * line of pixel positions between the two points in order to\n         * cover the entire line that the mouse moves along.  The change\n         * is made to the off-screen canvas, and repaint() is called to\n         * copy the changes to the screen.\n         */\nvoid applyToolAlongLine(int x1, int y1, int x2, int y2) {\n    Graphics g = OSC.createGraphics();\n    // (for ERASE only)\n    g.setColor(fillColor);\n    // (for SMUDGE only)\n    int w = OSC.getWidth();\n    // (for SMUDGE only)\n    int h = OSC.getHeight();\n    int dist = Math.max(Math.abs(x2 - x1), Math.abs(y2 - y1));\n    // dist is the number of points along the line from\n    // (x1,y1) to (x2,y2) at which the tool will be applied.\n    double dx = (double) (x2 - x1) / dist;\n    double dy = (double) (y2 - y1) / dist;\n    for (int d = 1; d <= dist; d++) {\n        // Apply the tool at one of the points (x,y) along the\n        // line from (x1,y1) to (x2,y2).\n        int x = (int) Math.round(x1 + dx * d);\n        int y = (int) Math.round(y1 + dy * d);\n        if (currentTool == Tool.ERASE) {\n            // Erase a 10-by-10 block of pixels around (x,y)\n            g.fillRect(x - 5, y - 5, 10, 10);\n            repaint(x - 5, y - 5, 10, 10);\n        } else {\n            // of pixels that are visited by the tool.\n            for (int i = 0; i < 7; i++) for (int j = 0; j < 7; j++) {\n                int r = y + j - 3;\n                int c = x + i - 3;\n                if (!(r < 0 || r >= h || c < 0 || c >= w || smudgeRed[i][j] == -1)) {\n                    int curCol = OSC.getRGB(c, r);\n                    int curRed = (curCol >> 16) & 0xFF;\n                    int curGreen = (curCol >> 8) & 0xFF;\n                    int curBlue = curCol & 0xFF;\n                    int newRed = (int) (curRed * 0.7 + smudgeRed[i][j] * 0.3);\n                    int newGreen = (int) (curGreen * 0.7 + smudgeGreen[i][j] * 0.3);\n                    int newBlue = (int) (curBlue * 0.7 + smudgeBlue[i][j] * 0.3);\n                    int newCol = newRed << 16 | newGreen << 8 | newBlue;\n                    OSC.setRGB(c, r, newCol);\n                    smudgeRed[i][j] = curRed * 0.3 + smudgeRed[i][j] * 0.7;\n                    smudgeGreen[i][j] = curGreen * 0.3 + smudgeGreen[i][j] * 0.7;\n                    smudgeBlue[i][j] = curBlue * 0.3 + smudgeBlue[i][j] * 0.7;\n                }\n            }\n            repaint(x - 3, y - 3, 7, 7);\n        }\n    }\n    g.dispose();\n}\n                         // For the SMUDGE tool, blend some of the color from\n\n                         // the smudgeRed, smudgeGreen, and smudgeBlue arrays\n\n                         // into the pixels in a 7-by-7 block around (x,y), and\n\n                         // vice versa.  The effect is to smear out the color\n\n"",""rating"":3},""code"":""void somethod(){\n  //some comments \n}""}"
344,1.0,1.0,1.0,1.0,2017-03-24 21:44:52.980843,18,237,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""/**\n      Constructs a manager with a given name, annual salary and weekly bonus.\n      @param name the name of this employee\n      @param salary the annual salary\n      @param bonus the weekly bonus\n    */\npublic Manager(String name, double salary, double bonus) {\n    super(name, salary);\n    weeklyBonus = bonus;\n}\n"",""rating"":3},""code"":""class Person{\n  String name;\n  int age;\n}\nclass Employee extends Person{\n  double getSalary();\n}\nclass BuisnessOwner extends Person {\n  double getProfit();\n}\nclass Veteran extends Person{\n  String veteran_id;\n}""}"
345,1.0,1.0,1.0,1.0,2017-03-24 21:44:53.392208,52,238,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""public void startServer(int portNum) throws Exception {\n    String portNumString = null;\n    if (portNum == HTTP) {\n        portNumString = wsp.getProperty(\""portNum\"");\n        if (portNumString != null) {\n            portNum = Integer.parseInt(portNumString);\n        }\n    }\n    sock = new ServerSocket(portNum);\n    System.out.println(\""Listening on port \"" + portNum);\n}\n"",""rating"":2},""code"":""void Taxreturn(int s)\n{\n  String per1;\n  System.out.println(\""Are you an Employee,Business Owner,or Veterans?\"");\n  \n}""}"
346,1.0,1.0,1.0,1.0,2017-03-24 21:44:53.918399,60,239,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public Product(float price) {\n    this.price = price;\n    tax = (float) (price * 0.20);\n}\n"",""rating"":2},""code"":""//FIND TAX BASED ON A PERSONS STATUS IN A BUSINESS\nvoid personalTax(){\n  \n}""}"
347,1.0,2.5,1.5,1.0,2017-03-24 21:44:54.227690,8,240,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""String valueAsString() {\n    // which is used in turn by the Save Params command.\n    if (selectedItem < valueStrings.length)\n        return valueStrings[selectedItem];\n    else {\n        Color c1 = owner.getDisplay().getGradientPaletteColor1();\n        Color c2 = owner.getDisplay().getGradientPaletteColor2();\n        if (c1 == null || c2 == null)\n            // Should not happen!\n            return valueStrings[0];\n        return \""Custom/\"" + c1.getRed() + \"",\"" + c1.getGreen() + \"",\"" + c1.getBlue() + \""/\"" + c2.getRed() + \"",\"" + c2.getGreen() + \"",\"" + c2.getBlue();\n    }\n}\n                 // Converts the setting of this menu to a string that can be saved\n\n                 // in an XML file.  This is used by the currentSettingAsXML() method,\n\n"",""rating"":1},""code"":""//takes a person and returns their tax as below\nDouble tax(Person p)\n{\n  if(p.getSalary() < 10000)\n  return p.getSalary()*.02;\n    else\n      return p.getSalary()*.02;\n if(p.getSalary() < 10000){\n   return p.getSalary()*.02;\n }     \n}""}"
348,1.0,1.0,1.0,1.0,2017-03-24 21:44:54.829544,52,241,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""void readData() throws IOException, NumberFormatException {\n    String str;\n    while ((str = reader.readLine()) != null) {\n        int n = Integer.parseInt(str);\n        System.out.println(n);\n    }\n}\n"",""rating"":2},""code"":""void Taxreturn(int s)\n{\n  String per1;\n  System.out.println(\""Are you an Employee,Business Owner,or Veterans?\"");\n  \n}""}"
349,1.0,1.0,1.0,1.0,2017-03-24 21:44:56.584333,13,242,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n         * When the ERASE or SMUDGE tools are used and the mouse jumps\n         * from (x1,y1) to (x2,y2), the tool has to be applied to a\n         * line of pixel positions between the two points in order to\n         * cover the entire line that the mouse moves along.  The change\n         * is made to the off-screen canvas, and repaint() is called to\n         * copy the changes to the screen.\n         */\nvoid applyToolAlongLine(int x1, int y1, int x2, int y2) {\n    Graphics g = OSC.createGraphics();\n    // (for ERASE only)\n    g.setColor(fillColor);\n    // (for SMUDGE only)\n    int w = OSC.getWidth();\n    // (for SMUDGE only)\n    int h = OSC.getHeight();\n    int dist = Math.max(Math.abs(x2 - x1), Math.abs(y2 - y1));\n    // dist is the number of points along the line from\n    // (x1,y1) to (x2,y2) at which the tool will be applied.\n    double dx = (double) (x2 - x1) / dist;\n    double dy = (double) (y2 - y1) / dist;\n    for (int d = 1; d <= dist; d++) {\n        // Apply the tool at one of the points (x,y) along the\n        // line from (x1,y1) to (x2,y2).\n        int x = (int) Math.round(x1 + dx * d);\n        int y = (int) Math.round(y1 + dy * d);\n        if (currentTool == Tool.ERASE) {\n            // Erase a 10-by-10 block of pixels around (x,y)\n            g.fillRect(x - 5, y - 5, 10, 10);\n            repaint(x - 5, y - 5, 10, 10);\n        } else {\n            // of pixels that are visited by the tool.\n            for (int i = 0; i < 7; i++) for (int j = 0; j < 7; j++) {\n                int r = y + j - 3;\n                int c = x + i - 3;\n                if (!(r < 0 || r >= h || c < 0 || c >= w || smudgeRed[i][j] == -1)) {\n                    int curCol = OSC.getRGB(c, r);\n                    int curRed = (curCol >> 16) & 0xFF;\n                    int curGreen = (curCol >> 8) & 0xFF;\n                    int curBlue = curCol & 0xFF;\n                    int newRed = (int) (curRed * 0.7 + smudgeRed[i][j] * 0.3);\n                    int newGreen = (int) (curGreen * 0.7 + smudgeGreen[i][j] * 0.3);\n                    int newBlue = (int) (curBlue * 0.7 + smudgeBlue[i][j] * 0.3);\n                    int newCol = newRed << 16 | newGreen << 8 | newBlue;\n                    OSC.setRGB(c, r, newCol);\n                    smudgeRed[i][j] = curRed * 0.3 + smudgeRed[i][j] * 0.7;\n                    smudgeGreen[i][j] = curGreen * 0.3 + smudgeGreen[i][j] * 0.7;\n                    smudgeBlue[i][j] = curBlue * 0.3 + smudgeBlue[i][j] * 0.7;\n                }\n            }\n            repaint(x - 3, y - 3, 7, 7);\n        }\n    }\n    g.dispose();\n}\n                         // For the SMUDGE tool, blend some of the color from\n\n                         // the smudgeRed, smudgeGreen, and smudgeBlue arrays\n\n                         // into the pixels in a 7-by-7 block around (x,y), and\n\n                         // vice versa.  The effect is to smear out the color\n\n"",""rating"":1},""code"":""void somethod() {\n  // some comments\n}""}"
350,1.0,1.0,1.0,1.0,2017-03-24 21:44:57.284945,39,243,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public int compare(Song one, Song two) {\n    return one.getArtist().compareTo(two.getArtist());\n}\n"",""rating"":4},""code"":""public int compare(){\n  \n}""}"
351,1.0,1.0,1.0,2.0,2017-03-24 21:44:58.768189,46,244,"{""qId"":2,""reco"":{""rank"":5,""source"":1,""text"":""/** \n       Displays a summary of the gathered statistics.\n   */\npublic void displaySummary() {\n    double averageTime = 0;\n    if (totalCustomers > 0) {\n        averageTime = totalTime / totalCustomers;\n    }\n    System.out.println(totalCustomers + \"" customers. Average time \"" + averageTime + \"" minutes.\"");\n}\n"",""rating"":2},""code"":""void returnTax(){\n  double tax;\n  if(Employee.getSalary < 100000)\n  {\n     tax = .02*Employee.getSalary;\n  }\n}""}"
352,1.0,1.0,1.0,2.0,2017-03-24 21:45:00.760549,46,245,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""/** \n     * Break a page at the specified Y coordinate.  Store the necessary\n     * information into the pageLengths and pageOffsets lists\n     **/\nvoid breakPage(double y) {\n    double pageLength = y - pageStart - printY;\n    pageStart = y - printY;\n    pageLengths.add(new Double(pageLength));\n    pageOffsets.add(new Double(pageStart));\n}\n"",""rating"":1},""code"":""void returnTax(){\n  double tax;\n  if(Employee.getSalary < 100000)\n  {\n     tax = .02*Employee.getSalary;\n  }\n}""}"
353,1.0,1.0,1.0,1.0,2017-03-24 21:45:01.262744,13,246,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""/**\n         * Called by actionPerformed() when user clicks \""Lower\"" button.\n         * Check the user's prediction.  Game ends if user guessed\n         * wrong or if the user has made three correct predictions.\n         */\nvoid doLower() {\n    if (gameInProgress == false) {\n        // If the game has ended, it was an error to click \""Lower\"",\n        // So set up an error message and abort processing.\n        message = \""Click \\\""New Game\\\"" to start a new game!\"";\n        repaint();\n        return;\n    }\n    // Deal a card to the hand.\n    hand.addCard(deck.dealCard());\n    int cardCt = hand.getCardCount();\n    // Card just dealt.\n    Card thisCard = hand.getCard(cardCt - 1);\n    // The previous card.\n    Card prevCard = hand.getCard(cardCt - 2);\n    if (thisCard.getValue() > prevCard.getValue()) {\n        gameInProgress = false;\n        message = \""Too bad! You lose.\"";\n    } else if (thisCard.getValue() == prevCard.getValue()) {\n        gameInProgress = false;\n        message = \""Too bad!  You lose on ties.\"";\n    } else if (cardCt == 4) {\n        gameInProgress = false;\n        message = \""You win!  You made three correct guesses.\"";\n    } else {\n        message = \""Got it right!  Try for \"" + cardCt + \"".\"";\n    }\n    repaint();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // some comments\n}""}"
354,1.0,1.0,1.0,1.0,2017-03-24 21:45:02.130058,39,247,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""/** \n   * This method computes a pseudo-random integer between 0 and specified\n   * maximum.  It uses randomFloat() above.\n   **/\npublic int randomInt(int max) {\n    return Math.round(max * randomFloat());\n}\n"",""rating"":1},""code"":""public int compare(){\n  \n}""}"
355,1.0,2.5,1.5,1.0,2017-03-24 21:45:02.244789,8,248,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":2},""code"":""//takes a person and returns their tax as below\nDouble tax(Person p)\n{\n  if(p.getSalary() < 10000)\n  return p.getSalary()*.02;\n    else\n      return p.getSalary()*.02;\n if(p.getSalary() < 10000){\n   return p.getSalary()*.02;\n }     \n}""}"
356,1.0,1.0,1.0,1.0,2017-03-24 21:45:05.435783,15,249,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n       * Called by the constructor, and called by actionPerformed() if  the \n       * user clicks the \""New Game\"" button.  Start a new game.  Deal two cards \n       * to each player.  The game might end right then  if one of the players \n       * had blackjack.  Otherwise, gameInProgress is set to true and the game \n       * begins.\n       */\nvoid doNewGame() {\n    if (gameInProgress) {\n        // If the current game is not over, it is an error to try\n        // to start a new game.\n        message = \""You still have to finish this game!\"";\n        repaint();\n        return;\n    }\n    // Create the deck and hands to use for this game.\n    deck = new Deck();\n    dealerHand = new BlackjackHand();\n    playerHand = new BlackjackHand();\n    deck.shuffle();\n    // Deal two cards to each player.\n    dealerHand.addCard(deck.dealCard());\n    dealerHand.addCard(deck.dealCard());\n    playerHand.addCard(deck.dealCard());\n    playerHand.addCard(deck.dealCard());\n    if (dealerHand.getBlackjackValue() == 21) {\n        message = \""Sorry, you lose.  Dealer has Blackjack.\"";\n        gameInProgress = false;\n    } else if (playerHand.getBlackjackValue() == 21) {\n        message = \""You win!  You have Blackjack.\"";\n        gameInProgress = false;\n    } else {\n        message = \""You have \"" + playerHand.getBlackjackValue() + \"".  Hit or stand?\"";\n        gameInProgress = true;\n    }\n    repaint();\n}\n"",""rating"":1},""code"":""void somethod(){\n  //some comments \n}""}"
357,1.0,1.0,1.0,1.0,2017-03-24 21:45:06.329241,39,250,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public int compare(Object a, Object b) {\n    return ((CollationKey) a).compareTo((CollationKey) b);\n}\n"",""rating"":3},""code"":""public int compare(){\n  \n}""}"
358,1.0,1.0,1.0,4.0,2017-03-24 21:45:06.415599,60,,"//FIND TAX BASED ON A PERSONS STATUS IN A BUSINESS
void personalTax(){
  
}"
359,1.0,1.0,1.0,0.0,2017-03-24 21:45:06.863393,60,,"//FIND TAX BASED ON A PERSONS STATUS IN A BUSINESS
void personalTax(){
  
}"
360,1.0,1.0,1.0,2.0,2017-03-24 21:45:07.265965,46,251,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":2},""code"":""void returnTax(){\n  double tax;\n  if(Employee.getSalary < 100000)\n  {\n     tax = .02*Employee.getSalary;\n  }\n}""}"
361,1.0,1.0,1.0,1.0,2017-03-24 21:45:07.343398,44,252,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""public static void main(String[] args) {\n    Employee[] staff = new Employee[3];\n    staff[0] = new HourlyEmployee(\""Morgan, Harry\"", 30);\n    staff[1] = new SalariedEmployee(\""Lin, Sally\"", 52000);\n    staff[2] = new Manager(\""Smith, Mary\"", 104000, 50);\n    Scanner in = new Scanner(System.in);\n    for (Employee e : staff) {\n        System.out.print(\""Hours worked by \"" + e.getName() + \"": \"");\n        int hours = in.nextInt();\n        System.out.println(\""Salary: \"" + e.weeklyPay(hours));\n    }\n}\n"",""rating"":4},""code"":""void salary(){\n\t\n      \n}\n\n\n\n  \n  ""}"
362,1.0,1.0,1.0,2.0,2017-03-24 21:45:08.207377,46,253,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    String input = JOptionPane.showInputDialog(\""Enter price:\"");\n    double price = Double.parseDouble(input);\n    final double TAX_RATE = 8.5;\n    price = price * (1 + TAX_RATE / 100);\n    JOptionPane.showMessageDialog(null, \""Price after tax: \"" + price);\n}\n"",""rating"":2},""code"":""void returnTax(){\n  double tax;\n  if(Employee.getSalary < 100000)\n  {\n     tax = .02*Employee.getSalary;\n  }\n}""}"
363,1.0,1.0,1.0,1.0,2017-03-24 21:45:08.805868,39,254,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""public int compare(Player a, Player b) {\n    return a.getName().compareTo(b.getName());\n}\n"",""rating"":3},""code"":""public int compare(){\n  \n}""}"
364,1.0,1.0,1.0,0.0,2017-03-24 21:45:09.323330,60,,"//FIND TAX BASED ON A PERSONS STATUS IN A BUSINESS
void personalTax(){
  
}"
